Symbol	N01_AM_Naive_01	N02_AM_Naive_02	N03_AM_Naive_03	N04_AM_Naive_04	R01_AM_Allo_02H_01	R02_AM_Allo_02H_02	R03_AM_Allo_02H_03	R04_AM_Allo_02H_04	R05_AM_Allo_24H_01	R06_AM_Allo_24H_02	R07_AM_Allo_24H_03	R08_AM_Allo_24H_04
ENSMUSG00000001062	2.775612485	2.40864402	2.297939228	2.516657565	2.324005207	2.050477608	1.850648767	2.255189177	2.027685702	1.846057486	2.150063485	1.888551443
ENSMUSG00000001065	4.790705318	5.277056327	4.508312264	4.579844888	3.582407737	3.175421947	3.506650928	3.936363428	3.911332357	3.895039768	3.53412728	3.187469688
ENSMUSG00000001076	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000001082	2.867808229	2.727834915	2.87388611	2.611648954	2.939226286	3.203404782	3.198100493	2.649970953	3.367015792	3.609430125	3.684128811	3.203587141
ENSMUSG00000001089	6.381744822	6.118218269	5.567511212	5.64853954	6.440244202	5.264952542	4.806492256	6.464538058	5.00386301	4.979175185	5.162244932	5.402812902
ENSMUSG00000001095	0.329937751	0.313707705	0.498564742	0.61043612	0.322571162	0.320543601	0.386002179	0.400693968	0.691107849	0.153019862	0.348166126	0.363303428
ENSMUSG00000001098	8.770392386	8.435214387	7.780784933	8.495361023	8.562697844	8.054518505	8.754277007	9.131734365	7.00871529	6.526700156	6.572672605	6.273243642
ENSMUSG00000001100	4.069337713	4.110984579	4.761301251	4.104300128	5.315001629	4.880068881	5.337322076	5.008208101	7.152071708	7.224796855	6.65930305	6.493743998
ENSMUSG00000001103	0	0.190283663	0	0.061711384	0.036686234	0	0.043900286	0.052081363	0	0	0	0
ENSMUSG00000001105	5.792175841	4.199974664	5.363474602	4.36595115	4.633243126	4.092551386	4.158249764	4.445938061	4.669230719	3.948074445	5.04718018	4.614330146
ENSMUSG00000001119	0	0.025096616	0.079770359	0.130226372	0.077417079	0.019232616	0.046320261	0.082428473	0.049759765	0.05508715	0.041779935	0.021798206
ENSMUSG00000001120	0.009684566	0.010742865	0.02276435	0.055744742	0.057993563	0.041163598	0.039655731	0.047045811	0.01420012	0.03144083	0.017884332	0.009330947
ENSMUSG00000001123	11.94153642	11.9653804	10.31569145	12.06535301	11.02568154	12.52718519	11.34949926	12.28639771	15.46045608	17.58435116	14.11855374	11.77255899
ENSMUSG00000001127	5.731415534	5.414975644	5.3987668	5.306336472	5.461817717	5.194624324	5.658642657	4.998620293	4.850700941	4.480723335	4.935361307	4.906313367
ENSMUSG00000001128	65.52218048	63.0242938	62.44566223	69.14919682	54.09432869	49.72155265	45.70629631	50.63159873	49.30479429	38.72934969	45.50336412	44.25533361
ENSMUSG00000001131	0.397507421	0.440945796	0.233593271	0.476680887	0.170026583	0.844789299	0.406921878	0.321836114	1.505696856	1.774441865	1.774003799	1.404307483
ENSMUSG00000001134	2.251535521	2.052802455	2.646207436	2.086015565	2.532962481	2.176191901	2.020699416	2.397268678	3.256119195	3.479562073	2.705466157	3.149976741
ENSMUSG00000001138	4.939090501	4.48267005	4.201024737	4.155484917	3.057818735	2.170427458	2.027834184	3.111414748	4.040548419	3.822889544	4.113364513	3.14704948
ENSMUSG00000001143	2.421693963	2.433209988	2.206015827	2.287920113	1.782015091	1.651925444	1.718003353	2.091799297	2.444575319	2.56889091	2.433150346	2.248164896
ENSMUSG00000001150	9.512523243	9.74184821	9.463199399	8.587426338	9.539604902	7.374737893	8.607207473	9.886702549	10.94410754	11.36399058	10.06626718	10.50392072
ENSMUSG00000001151	7.622882601	7.542810449	6.827982774	6.832272649	6.704792219	5.040085644	4.530624631	6.273170099	11.65816995	9.178686902	11.01490943	10.66625318
ENSMUSG00000001155	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000001156	12.6562884	12.44333523	10.9769797	10.07127942	16.4178135	12.27224073	7.414148031	11.46121775	8.098770012	7.402261988	8.668866033	6.60223325
ENSMUSG00000001157	17.01786734	16.23844331	18.85965127	18.65486527	12.95905361	15.60170514	11.45654962	14.03378643	17.45974847	15.01398344	20.30850111	18.89922588
ENSMUSG00000001158	6.902701855	7.154908784	5.186793644	7.110547882	6.066349896	6.220609083	6.10085793	7.741685503	7.770629548	8.571955393	7.000461002	7.450191324
ENSMUSG00000001166	1.922482149	1.915694001	2.106289565	1.266011971	1.226491554	1.357280279	1.234178076	1.741180421	2.699420908	1.190081388	2.015801038	2.354599821
ENSMUSG00000001168	0	0.083572232	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000001173	3.489539378	3.316919556	3.729033521	3.312600211	4.35533274	3.608356296	3.977406318	4.112151129	2.660979941	2.496081175	3.098329755	3.139155306
ENSMUSG00000001175	99.35453446	100.9840916	102.7353586	99.38177963	109.5794692	109.5926063	113.9322149	104.7069463	120.7343162	136.0609322	124.4644646	127.2042269
ENSMUSG00000001211	2.161124367	2.361504939	2.285411723	2.506469712	2.479471632	2.651909753	2.27362981	2.238451572	2.435701377	2.344921472	2.731520743	2.50842375
ENSMUSG00000001225	0.00880272	0	0	0	0.007530407	0	0	0	0.006453551	0	0	0
ENSMUSG00000001227	3.703114759	3.941472756	3.717900438	3.365569474	4.924963578	7.557672449	7.996017577	5.698956599	6.287067253	6.424775926	6.464719052	4.593491073
ENSMUSG00000001228	2.334112391	2.157647445	2.277582496	1.720872069	1.146281489	1.04109133	1.445435192	1.452331096	12.92915157	14.28413895	13.69606025	12.52851217
ENSMUSG00000001229	36.77255169	34.57346783	37.69712092	32.54221215	28.68598958	30.65393445	28.62229808	35.60879513	38.21781107	41.17878311	38.23149815	35.42984938
ENSMUSG00000001240	0.130656081	0.108700328	0.09597425	0.070505767	0.027942883	0.013883622	0.050156439	0.039668925	0.011973511	0	0.01508003	0.015735668
ENSMUSG00000001247	26.07211993	25.22913201	26.32071528	24.90558947	24.37820424	25.11420907	22.73078202	23.98331875	16.66254954	14.42015408	18.84902382	17.40847921
ENSMUSG00000001248	4.519914029	4.181579969	4.523623047	3.89725372	4.597158269	4.594188842	4.370949666	4.192848707	4.883334393	5.024951263	4.348022914	3.608493077
ENSMUSG00000001249	0.439943436	0.254618654	0.359694727	0.440405499	0.613623319	0.544724574	0.548267922	0.627210854	0.252419773	0.15524687	0.105969971	0.193510192
ENSMUSG00000001260	0	0	0	0.171449256	0	0	0.097572548	0	0	0	0	0
ENSMUSG00000001270	4.615174114	5.375481288	4.429737611	9.629856958	4.013915778	3.007861438	4.724478632	6.165404421	1.973725461	4.182784477	3.338083953	3.112659888
ENSMUSG00000001280	9.187579522	9.333020563	9.065047569	9.332482401	8.013751286	7.464250649	7.56102355	9.431938176	8.848865565	8.290795572	9.419703083	9.398533254
ENSMUSG00000001281	2.916000866	2.661422837	3.16685734	2.868256992	2.336651035	2.070940623	1.624780925	2.062049959	1.109497361	1.887360893	1.908583398	1.564799767
ENSMUSG00000001285	3.207802024	2.875720201	3.154571797	2.69427086	2.441740728	2.348481171	2.895083025	2.655453728	4.367518255	4.059370402	4.412623714	4.390017542
ENSMUSG00000001288	4.120204434	3.740995967	3.766338747	3.337815544	2.297572634	2.140435275	2.093271683	2.464832639	1.353699383	1.275692702	1.113126827	1.42617321
ENSMUSG00000001289	16.68170466	18.03082672	17.54206964	19.49777054	18.12750956	16.17791784	16.05655464	16.51279233	15.18732218	15.4651627	14.9866223	14.63223326
ENSMUSG00000001300	0.297012177	0.177406247	0.107407838	0.065754373	0.312717702	0.466128115	0.163717363	0.305213951	0.100499526	0.055629608	0.105478383	0.110064292
ENSMUSG00000001305	2.576186774	2.571934008	2.694712491	2.706225302	3.41594308	5.058857901	5.274400951	3.222518099	4.079556544	3.721784251	4.091366178	5.013883685
ENSMUSG00000001313	8.998113023	9.384504548	8.678146634	8.431498431	12.35189696	13.6211223	13.46490904	10.56473801	10.34448339	10.09327542	10.48892795	9.274411449
ENSMUSG00000001323	1.36261254	1.21777897	1.387504128	1.262223601	1.703665038	2.213505376	2.287158437	1.59453178	1.58541643	1.374572493	1.619813841	1.509521514
ENSMUSG00000001333	0.338044966	0.403830504	0.458424122	0.374192315	0.934290627	0.685260926	0.798579531	0.505279755	0.667238388	0.738674335	0.624262182	0.726565308
ENSMUSG00000001334	0	0	0.048358795	0.769728355	0	0.034977885	0.168483036	0.099940422	0	0.033395214	0	0
ENSMUSG00000001348	39.56355605	38.09398386	34.44820973	41.74513948	33.98552506	31.37788823	33.7551386	34.0686515	53.80110056	49.37540254	41.93329396	40.54253941
ENSMUSG00000001349	0	0	0	0	0.123211831	0	0.049146815	0	0.035197469	0	0.044329429	0.04625675
ENSMUSG00000001366	5.14107392	5.283030968	4.967251216	5.196793672	4.357529657	4.611665992	4.681661884	4.17516397	4.624641787	3.494240077	4.455744012	4.406358061
ENSMUSG00000001376	1.73706184	1.950210431	2.135472865	2.039665137	1.381649975	1.52313354	1.321811124	1.849075281	2.161549102	2.133531654	2.116529314	2.407117066
ENSMUSG00000001380	23.91606298	22.46759744	23.602913	23.71207927	28.2906435	31.17701921	31.10095514	28.21111391	36.74509481	41.23635005	37.13909264	40.40758733
ENSMUSG00000001383	21.6091163	21.73548229	23.85776977	25.51444477	27.40554299	30.44475405	29.59766199	31.50414792	29.24736572	33.15541087	30.324236	31.10880174
ENSMUSG00000001403	5.651956368	4.87190649	6.092656908	4.76596358	3.911149799	3.427522585	4.164313248	4.065958025	26.18138878	27.7864785	26.22640169	18.45254696
ENSMUSG00000001415	8.419968944	6.975869983	7.555936749	6.689272222	7.885759969	9.498867705	10.12777759	7.296433394	7.092455647	6.449429497	7.644935196	7.461832555
ENSMUSG00000001416	7.591363722	8.631824055	7.916527981	7.396693446	7.957930549	9.287465106	9.82863495	9.062676613	10.81233958	12.97293674	10.00002858	9.878715603
ENSMUSG00000001418	11.84707094	11.32636112	10.64418549	11.20099211	10.85266623	10.68932853	11.2399152	11.06681864	12.91539254	12.5896301	11.53943893	10.73393344
ENSMUSG00000001419	8.359588518	8.372179082	7.771249296	7.531736875	12.52709925	8.884710867	7.608599309	9.933142579	5.298689668	4.367856898	5.362984378	5.279985358
ENSMUSG00000001420	0.575198076	0.776011539	0.657753675	0.782974266	0.452164225	0.766490627	0.525164595	0.774070205	0.604050752	0.70657387	0.875604718	0.748912783
ENSMUSG00000001424	12.13541514	11.54505623	11.9303789	11.28254347	10.9630982	11.36605353	10.71104808	13.17899736	12.90018495	13.29580572	12.96695171	13.34353515
ENSMUSG00000001435	0.066289867	0.020054678	0.042496268	0.034687915	0.03093195	0.051229205	0.049352624	0.036593611	0.008836216	0	0.005564383	0.011612614
ENSMUSG00000001436	1.029207995	1.052133378	1.055450983	0.8131202	1.001296158	1.346684267	1.26016847	0.821029149	0.83591724	0.917222812	1.183230233	1.263839343
ENSMUSG00000001440	36.65772576	32.1826543	35.9789832	33.87770279	29.51155763	33.42113946	34.21714628	32.49761717	65.76896295	71.20857518	66.47562582	70.08446413
ENSMUSG00000001441	6.233558074	5.727154269	6.389352079	6.075693352	6.070025244	5.669407501	5.128675466	5.881807546	5.276756342	5.390310233	4.741503149	4.456457876
ENSMUSG00000001444	0.319859267	0.101374998	0.429631353	0.460280612	0.039089713	0	0.140329168	0	0	0	0.084382706	0
ENSMUSG00000001445	15.11500893	17.64106878	18.47292166	17.61401974	14.39789539	15.88396818	16.13747283	18.4690878	22.06060224	20.13253372	21.23415787	18.40490427
ENSMUSG00000001467	13.55727368	12.09182626	12.81141253	12.47001443	11.23701648	9.17686844	9.08676476	12.39331665	29.26131664	35.25189402	29.92249583	29.49670777
ENSMUSG00000001472	49.58160843	49.44420387	49.09039761	43.78919139	62.34615624	59.65525407	59.7791542	56.02993777	45.23535302	44.25755054	46.07673452	47.500979
ENSMUSG00000001473	36.88199188	49.81256988	53.99368188	44.22795568	70.63041656	83.55269075	91.93794188	79.83880252	54.22100988	65.38267862	45.70497806	45.51011274
ENSMUSG00000001482	5.261019422	4.917741373	4.56734154	4.804844512	4.560619238	4.543879099	4.473654982	4.634344725	5.975807915	5.864077638	5.99766474	5.264918324
ENSMUSG00000001493	0.051026536	0.113205114	0.17991295	0.220283052	0.130954047	0.216884865	0.052235035	0	0.074818318	0	0	0
ENSMUSG00000001494	0	0	0	0	0	0	0.112661817	0	0	0	0	0
ENSMUSG00000001496	0.090031378	0.124837158	0.052906494	0.097167025	0.019254644	0.076534465	0.023040914	0.054669449	0.049503627	0.073071453	0.041564873	0.021686
ENSMUSG00000001497	0	0	0	0	0	0	0	0.012895087	0.02335321	0	0	0
ENSMUSG00000001504	0	0	0	0.064471677	0.019163587	0	0.160523665	0	0	0.036362947	0	0
ENSMUSG00000001506	0.015960568	0.035409377	0	0.091869651	0.06826843	0.040703592	0.016338573	0	0	0	0	0
ENSMUSG00000001507	0.034892616	0.038705573	0.032807158	0.040168653	0.071638479	0.047458791	0.085725608	0.050850541	0.046045575	0.073631005	0.051548505	0.04706598
ENSMUSG00000001508	0	0	0	0.029328949	0	0	0	0	0	0	0	0
ENSMUSG00000001510	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000001517	3.062940974	2.692477072	2.879875393	2.345176913	2.066524796	1.591735575	2.035105836	2.442433771	12.56654134	13.13332328	12.93474678	9.354435368
ENSMUSG00000001518	1.325330276	1.26013564	1.283775469	1.194596743	1.320657412	1.881869351	1.490900038	1.556489492	1.815154128	1.867642117	1.828875713	1.529518604
ENSMUSG00000001520	0.140981055	0.172025728	0.231971095	0.284022362	0.205027094	0.227707592	0.158752012	0.273943835	0.072350353	0.125865668	0.156208463	0.122249982
ENSMUSG00000001521	0.056758424	0.015740202	0.083384517	0.040837963	0.182080389	0.217123081	0.232410698	0.224023965	0.208056931	0.138199167	0.196527871	0.218743852
ENSMUSG00000001524	1.357425761	1.276885351	1.416687739	1.156382571	0.85466414	1.190855149	1.078309937	0.896800374	1.648004066	1.780374186	1.313529791	1.234620888
ENSMUSG00000001525	130.1350926	121.0176211	131.3364769	116.0668711	94.14746197	98.59534082	118.2504925	112.6519776	288.8163683	311.0188548	324.46479	282.8695379
ENSMUSG00000001542	12.46911131	13.45132534	13.00615562	14.04053291	33.01396877	24.90958651	23.4227223	24.00189671	23.81360189	23.07406937	21.78883185	23.36687559
ENSMUSG00000001552	14.08840254	11.56713622	12.45106456	11.65318484	13.2937063	12.07852234	11.49790887	13.0006821	7.69226976	6.212422259	8.50156111	7.606418121
ENSMUSG00000001555	0.017528079	0	0	0.025223077	0	0	0.01794321	0.08514813	0.012850386	0.042678528	0	0
ENSMUSG00000001558	0	0	0.045308698	0.166426124	0.032979046	0.032771752	0	0	0.08478902	0.156444518	0	0.074286866
ENSMUSG00000001566	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000001569	6.615821825	6.220488239	5.924198077	5.258794969	8.929583781	9.6768874	9.503012818	7.524472458	6.066683356	6.034348023	6.961939624	7.669340072
ENSMUSG00000001576	8.507923095	10.15857349	9.513201881	8.672114015	11.92819272	17.890321	16.00356368	11.23656622	10.54298277	9.465903157	9.819652654	9.973341824
ENSMUSG00000001583	0	0	0.031048066	0.038014844	0	0.033685568	0.027043025	0.048123978	0.0290511	0.032161372	0.01219613	0.050905534
ENSMUSG00000001588	4.213134835	2.995854555	3.650259019	2.720461247	2.460548606	3.099400386	3.829096684	2.853519251	1.752289627	1.194623648	1.546090839	1.860511422
ENSMUSG00000001604	0.04099788	0	0.048184403	0.117992701	0.035072198	0.13940699	0.041968863	0.049790008	0	0	0	0.039500896
ENSMUSG00000001622	0	0	0	0	0	0.039179958	0.015726981	0	0.01126319	0	0	0
ENSMUSG00000001627	5.574241146	5.692447149	6.712347774	8.794715966	13.73778226	11.60909157	9.179635563	12.32358776	6.821386286	7.782610904	7.316619643	8.79211807
ENSMUSG00000001630	3.165380019	3.455841594	3.837721096	3.524141471	5.159200513	2.832470567	2.831040894	4.086997944	2.992403813	2.663743034	2.815048637	3.451089755
ENSMUSG00000001632	6.286057546	5.483550186	5.685759609	5.434655509	9.098719825	7.690643096	7.26890236	7.420367449	6.057421049	6.003919456	6.212794808	6.235803555
ENSMUSG00000001642	27.36912205	27.8726604	24.18031491	27.24151605	22.44688793	23.62988357	25.19631839	22.32530897	26.06338135	24.8528723	25.11301506	24.35782112
ENSMUSG00000001655	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000001656	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000001657	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000001661	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000001663	0	0	0.051193621	0.062680797	0	0.037028313	0.044589907	0	0	0	0	0
ENSMUSG00000001665	2.678492411	2.806123636	2.215263233	3.211980634	2.036758225	2.192618926	2.031058586	1.927646673	2.654613998	2.355083836	2.862458739	2.17447088
ENSMUSG00000001666	5.298582154	4.846437762	6.118119088	4.815607269	5.725572181	6.005671363	6.185345628	4.177027505	9.949918696	11.24151723	9.61314287	9.672842384
ENSMUSG00000001670	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000001672	0	0	0	0	0.044911201	0	0.026871313	0	0	0	0	0
ENSMUSG00000001674	8.78612421	9.910322729	10.32624491	9.833692257	8.882793922	11.71898398	12.4465363	9.772160416	9.000587235	9.075833801	9.587614492	9.633922061
ENSMUSG00000001687	42.93710298	47.68316798	48.68888426	48.95990611	58.06560776	49.10868053	45.52469015	50.72538419	33.40689202	31.15232642	33.3266137	33.60229833
ENSMUSG00000001700	0.654628344	0.532520335	0.307751288	0.251204423	1.082687506	0.408093226	0.759483366	0.530010338	0.159976212	0.283365764	0.604445798	0.294338536
ENSMUSG00000001707	17.07510074	17.10801323	17.09033557	17.27912786	18.56518937	25.37838735	34.62069253	15.92059638	21.15995439	24.76653161	21.66575049	23.03227564
ENSMUSG00000001729	44.25237862	40.20262119	41.57981732	38.10228975	44.54077901	43.88251495	40.3295841	43.5534744	40.67585821	40.60092954	40.88424705	36.99960581
ENSMUSG00000001739	0.025997513	0.173030639	0.061109239	0.149642699	0.555998201	0.331502044	0.186292613	0.221009342	0.152476756	0.04220031	0.120022967	0.100192988
ENSMUSG00000001741	8.045623511	9.039358003	7.635696308	8.023264633	2.955568973	3.895733397	4.544937002	3.433847889	6.265336364	5.550182421	7.157521083	6.458597891
ENSMUSG00000001750	22.7993602	21.95931364	22.77167617	20.79329213	26.63184116	29.7923671	33.11888578	27.72423684	22.80632459	23.89646158	20.76566595	20.85220144
ENSMUSG00000001751	20.56212618	20.66615229	21.36725931	19.6118234	20.32941674	21.43892753	21.13038465	18.64042409	28.73319492	31.42282107	31.61868725	24.55380639
ENSMUSG00000001755	4.20116294	3.424272828	3.713922829	3.075326959	2.687643847	3.183161734	2.954367899	2.950353978	4.298615315	4.047232763	3.727318637	3.748580418
ENSMUSG00000001761	0.030083917	0	0	0.043291051	0.051471397	0	0.030796416	0	0	0	0	0
ENSMUSG00000001763	0.060399587	0.100499799	0.088733797	0.043457798	0.07750448	0.025672439	0.077287593	0.055014355	0.022140419	0.110298684	0.069711839	0.04364563
ENSMUSG00000001767	10.74504858	12.66939565	11.50993659	12.32653295	9.191998909	8.474172838	9.204736033	10.82883866	12.11928186	13.62008252	13.29785194	12.33154608
ENSMUSG00000001768	13.79076377	16.47513128	15.81728992	17.14676955	14.24295126	13.64816079	11.89365761	17.43569733	10.53581808	8.160643448	12.09331753	13.53945749
ENSMUSG00000001773	0	0	0	0	0	0	0	0.026618024	0	0	0	0
ENSMUSG00000001774	35.05997424	42.49437626	33.08570591	38.95163816	16.62821423	17.26879589	20.47859724	24.42013617	31.29787677	56.0739724	25.94548179	27.02384359
ENSMUSG00000001783	36.74658736	33.78635122	35.75245808	33.79875567	35.64835914	36.51921952	35.87177031	35.1035154	35.77198178	32.62229476	34.73418269	34.52883724
ENSMUSG00000001785	5.607978795	5.942257935	6.517222154	5.630888388	6.157885258	7.257631045	7.068891368	5.590813997	7.425039867	7.506676205	7.245450502	7.943526148
ENSMUSG00000001786	1.288636143	1.499373253	1.621525541	1.380691961	1.491809654	1.351454712	1.49838898	1.581999069	1.601949933	1.301672749	1.726578402	1.511492659
ENSMUSG00000001794	52.00334576	50.09218915	52.29793251	51.43668574	49.8553028	47.98095875	46.30001407	48.06496445	52.31934597	56.83556493	55.2268075	45.2434971
ENSMUSG00000001802	0.012267953	0	0	0.070614818	0	0	0	0.014898855	0	0	0.022655031	0
ENSMUSG00000001804	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000001815	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000001819	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000001823	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000001827	0	0	0.009753657	0.01194225	0	0	0	0	0	0	0	0
ENSMUSG00000001829	1.230301789	1.035600877	1.284354063	1.041421353	1.071051659	0.978189536	0.977918055	1.17773702	1.671302825	1.562421534	1.343140204	1.499155674
ENSMUSG00000001833	33.68424213	33.68091258	36.13364204	38.23503874	35.45802686	36.58961549	40.06437461	36.11126987	39.43628366	42.43809245	41.46252385	45.55710967
ENSMUSG00000001844	1.71599586	1.541953128	1.859054969	1.28295049	2.009235626	2.281835805	2.561353442	1.921002558	2.059267117	1.797334993	2.027034986	2.004326541
ENSMUSG00000001847	111.0536803	113.9953752	115.6928033	113.6570892	108.4494208	107.5595019	105.9307741	104.6974084	121.6764306	125.060394	120.0138763	120.5112178
ENSMUSG00000001855	5.234028114	4.951460228	4.9838162	3.895410486	5.13652341	4.577900958	5.203219418	5.28103898	5.642365364	5.784831056	6.122429992	5.972419855
ENSMUSG00000001864	0	0	0	0	0	0	0	0	0.010896536	0.012063142	0	0
ENSMUSG00000001865	0	0	0.217025475	0.08857438	0.105311538	0.052324795	0	0.074752405	0.225629688	0.099914431	0.170501495	0.237219239
